forest_risk_id,severity_id,fri,fti,sdr,WHP
20727,43093,-238.9069,0.03269337,"Med, 41-55",941
20728,43095,-1.282413,0.000241213,"Med, 26-40",30
20729,43096,-573.4179,0.06200076,"Med, 56-74",515
20730,43100,-21.4889,0.00293698,"Slow, 26-40",412
20731,43102,-436.5925,0.04968148,"Fast, 56-74",1058
20732,43103,-55.82862,0.00705697,"Fast, 41-55",659
20733,43104,-251.6561,0.02915864,"Med, 75+",1367
20734,43108,-64.13666,0.006238787,"Slow, 56-74",1624
20735,43109,-2.545564,0.000291198,"Med, 56-74",90
20736,43110,-347.8875,0.06177804,"Slow, 0-25",1441
20737,43112,-269.6733,0.103408,"Slow, 0-25",841
20738,43113,-52.31715,0.009288878,"Slow, 0-25",417
20739,43116,-15.16821,0.002601315,"Slow, 0-25",136
20740,43118,-132.2446,0.02538144,"Slow, 0-25",2529
20741,43124,-174.8933,0.01800909,"Fast, 56-74",446
20742,43127,-75.78125,0.01037341,"Fast, 41-55",325
20743,43128,-79.67159,0.008061143,"Fast, 56-74",413
20744,43129,-41.74848,0.007447574,"Med, 0-25",448
20745,43130,-1.165601,0.000217893,"Med, 0-25",572
20746,43132,-25.27706,0.004869061,"Slow, 0-25",799
20747,43138,-12.72794,0.005259452,"Fast, 0-25",206
20748,43142,-5.758746,0.00222032,"Fast, 0-25",131
20749,43144,-24.00204,0.009177092,"Fast, 0-25",9688
20750,43149,-2.900931,0.001112381,"Fast, 0-25",611
20751,43152,-69.57584,0.009000198,"Fast, 56-74",128
20752,43153,-4.546275,0.001743503,"Fast, 26-40",1078
20753,43154,-0.4711859,0.000295122,"Fast, 0-25",67
20754,43155,-9.893927,0.001846883,"Med, 26-40",79
20755,43156,-9.730697,0.001034208,"Fast, 56-74",989
20756,43159,-15.70973,0.001692193,"Slow, 41-55",652
20757,43161,-16.28082,0.002080107,"Med, 41-55",84
20758,43163,-6.801251,0.003063152,"Slow, 0-25",2629
20759,43164,-271.1194,0.02584029,"Med, 56-74",2841
20760,43167,-12.98951,0.001293538,"Slow, 56-74",1036
20761,43171,-12.94925,0.002562061,"Fast, 26-40",1666
20762,43172,-0.6615242,0.0000851,"Med, 41-55",439
20763,43173,-98.84726,0.0173431,"Slow, 0-25",1335
20764,43174,-245.1182,0.09711,"Fast, 0-25",6887
20765,43176,-1.316466,0.000175523,"Med, 26-40",632
20766,43177,-65.24446,0.008313365,"Fast, 26-40",8202
20767,43178,-21.19182,0.002144162,"Fast, 41-55",499
20768,43180,-32.22713,0.006492639,"Fast, 26-40",410
20769,43182,-9.512109,0.001347046,"Fast, 26-40",132
20770,43184,-18.98257,0.001847604,"Med, 41-55",3550
20771,43185,-23.15559,0.004539487,"Fast, 26-40",2026
20772,43187,-8.013149,0.000867056,"Med, 41-55",937
20773,43189,-24.65375,0.004377259,"Slow, 0-25",1077
20774,43193,-0.2929734,0.0000405,"Fast, 41-55",52
20775,43194,-5.329724,0.001026629,"Slow, 0-25",722
20776,43197,-384.603,0.04700214,"Fast, 41-55",4367
20777,43198,-2.854654,0.000848264,"Med, 0-25",765
20778,43199,-49.52782,0.01871775,"Fast, 41-55",996
20779,43200,-12.1922,0.00166636,"Slow, 26-40",259
20780,43201,-1.848611,0.000310614,"Slow, 0-25",139
20781,43202,-19.09536,0.002699665,"Fast, 41-55",3133
20782,43204,-22.27813,0.004920848,"Fast, 0-25",607
20783,43206,-1.831601,0.000307782,"Slow, 0-25",95
20784,43210,-74.15283,0.007503675,"Fast, 56-74",1769
20785,43218,-7.509916,0.000905269,"Slow, 0-25",2391
20786,43220,-23.72422,0.002356528,"Slow, 56-74",285
20787,43222,-97.64818,0.01734042,"Slow, 0-25",3874
20788,43223,-32.81475,0.01240456,"Fast, 0-25",1211
20789,43224,-82.27909,0.01552456,"Slow, 0-25",3133
20790,43228,-9.32739,0.003100772,"Fast, 0-25",506
20791,43229,-13.97698,0.001718259,"Fast, 41-55",753
20792,43230,-4.371407,0.00056266,"Med, 41-55",205
20793,43233,-8.420943,0.002585421,"Med, 0-25",363
20794,43234,-21.97551,0.002867736,"Fast, 41-55",476
20795,43238,-40.07706,0.006949772,"Med, 26-40",205
20796,43239,-22.08353,0.00294801,"Fast, 26-40",3389
20797,43243,-62.12525,0.008507421,"Slow, 26-40",391
20798,43244,-54.0533,0.005845472,"Fast/Slow, 75+",3089
20799,43246,-140.9971,0.01341667,"Fast/Slow, 75+",1691
20800,43248,-342.7102,0.05716769,"Slow, 0-25",4570
20801,43251,-17.14328,0.002173701,"Med, 41-55",2035
20802,43252,-49.73314,0.005757939,"Med, 56-74",169
20803,43253,-43.66959,0.004746832,"Slow, 41-55",1409
20804,43255,-260.6394,0.03491893,"Slow, 26-40",357
20805,43257,-29.50863,0.003188401,"Slow, 26-40",416
20806,43262,-9.734877,0.001113614,"Med, 56-74",93
20807,43265,-12.27649,0.002179903,"Slow, 0-25",913
20808,43266,-0.0580985,0.0000178,"Fast, 0-25",116
20809,43267,-1.9856,0.000579269,"Med, 0-25",210
20810,43272,-1.777071,0.000298396,"Slow, 0-25",79
20811,43278,-121.4351,0.02155845,"Slow, 0-25",2559
20812,43279,-55.46582,0.006591086,"Fast, 41-55",463
20813,43280,-18.9786,0.002527259,"Slow, 26-40",4198
20814,43290,-79.84897,0.01289828,"Slow, 0-25",192
20815,43291,-1.446536,0.000175594,"Slow, 26-40",1688
20816,43294,-1.967152,0.000283812,"Slow, 26-40",1307
20817,43296,-1.864868,0.00024031,"Med, 41-55",89
20818,43297,-4.776965,0.001833858,"Fast, 0-25",2331
20819,43298,-199.4924,0.0397392,"Fast, 41-55",562
20820,43299,-22.77292,0.002908401,"Med, 41-55",258
20821,43301,-31.21138,0.003084848,"Fast/Slow, 75+",212
20822,43302,-13.66005,0.004115487,"Fast, 0-25",1642
20823,43303,-27.57615,0.002979777,"Med, 56-74",90
20824,43304,-0.135971,0.0000417,"Med, 0-25",43
20825,43306,-92.94355,0.01837447,"Fast, 26-40",14813
20826,43307,-0.5223399,0.000154289,"Med, 0-25",80
20827,43308,-571.5469,0.05662574,"Slow, 56-74",2603
20828,43309,-25.97947,0.01018929,"Fast, 0-25",6391
20829,43312,-95.66161,0.01169092,"Fast, 41-55",2622
20830,43313,-23.29553,0.002288071,"Slow, 56-74",2094
20831,43314,-13.44336,0.002414761,"Fast, 0-25",12381
20832,43319,-13.23733,0.00535037,"Fast, 0-25",3705
20833,43322,-1.587417,0.000949264,"Med, 0-25",2527
20834,43323,-59.06223,0.005960396,"Med, 56-74",454
20835,43325,-46.01045,0.005622914,"Fast, 41-55",317
20836,43327,-58.27743,0.01034712,"Slow, 0-25",687
20837,43328,-0.08509761,0.0000261,"Med, 0-25",33
20838,43329,-44.07019,0.004393959,"Slow, 56-74",527
20839,43332,-8.824432,0.001068274,"Med, 41-55",1071
20840,43336,-12.75558,0.001339152,"Slow, 41-55",1870
20841,43337,-70.03523,0.007616345,"Slow, 41-55",4500
20842,43340,-21.22349,0.002726462,"Med, 41-55",5977
20843,43343,-167.3768,0.06327137,"Fast, 0-25",662
20844,43344,-0.3971176,0.0000573,"Slow, 26-40",343
20845,43346,-96.15514,0.01101329,"Med, 56-74",916
20846,43347,-3.010937,0.000807843,"Med, 0-25",1862
20847,43351,-4.24488,0.001911812,"Fast, 0-25",2125
20848,43352,-92.73867,0.00736606,"Fast, 0-25",4387
20849,43353,-135.1576,0.03383844,"Fast, 26-40",579
20850,43354,-0.05529201,0.0000163,"Med, 0-25",30
20851,43358,-82.80968,0.01383485,"Slow, 0-25",878
20852,43359,-65.39986,0.008952342,"Slow, 26-40",938
20853,43362,-40.02305,0.00439798,"Slow, 26-40",4312
20854,43364,-439.2124,0.01384351,"Fast, 0-25",3962
20855,43365,-528.6667,0.1227379,"Fast, 0-25",198
20856,43368,-52.00481,0.01032266,"Fast, 26-40",2807
20857,43370,-140.5773,0.02324274,"Slow, 0-25",2513
20858,43371,-199.8515,0.02533733,"Med, 41-55",550
20859,43372,-89.95187,0.03527961,"Fast, 0-25",24194
20860,43373,-143.0911,0.02830338,"Fast, 26-40",175
20861,43377,-1.108593,0.000516873,"Fast, 0-25",140
20862,43378,-0.07687486,0.0000463,"Fast, 0-25",45
20863,43379,-3.925033,0.000701487,"Slow, 0-25",3663
20864,43380,-0.8130578,0.000103767,"Med, 41-55",100
20865,43389,-31.78854,0.004354264,"Slow, 26-40",119
20866,43392,-17.38085,0.003736736,"Fast, 0-25",305
20867,43396,-0.03380713,0.0000215,"Fast, 0-25",24
20868,43398,-919.2684,0.09060267,"Fast/Slow, 75+",742
20869,43399,-67.83172,0.01124609,"Med, 26-40",169
20870,43400,-5.451207,0.001001523,"Med, 26-40",1312
20871,43403,-0.1360583,0.0000228,"Slow, 0-25",86
20872,43404,-23.31839,0.0023203,"Slow, 56-74",1764
20873,43406,-0.3953029,0.0000714,"Med, 26-40",442
20874,43407,-46.79678,0.004907208,"Slow, 26-40",3534
20875,43408,-1.084628,0.000649477,"Fast, 26-40",1170
20876,43409,-0.05411735,0.0000159,"Med, 0-25",195
20877,43412,-67.10754,0.008201177,"Fast, 41-55",1512
20878,43417,-38.5004,0.005317711,"Slow, 26-40",4033
20879,43419,-95.19057,0.009986131,"Med, 56-74",1417
20880,43420,-224.7917,0.03076392,"Slow, 26-40",15769
20881,43421,-95.04896,0.01117753,"Slow, 41-55",3464
20882,43424,-1.845848,0.000185513,"Slow, 41-55",102
20883,43426,-6.211027,0.001043736,"Slow, 0-25",1860
20884,43427,-236.6379,0.02892122,"Fast, 41-55",4448
20885,43430,-57.0132,0.01117586,"Fast, 26-40",12851
20886,43432,-1.40002,0.000250954,"Med, 26-40",413
20887,43434,-7.039126,0.002660914,"Fast, 0-25",2422
20888,43435,-66.16733,0.007389624,"Slow, 41-55",141
20889,43436,-706.2173,0.06730823,"Slow, 56-74",2594
20890,43437,-57.10636,0.006627396,"Med, 56-74",398
20891,43441,-4.372158,0.001754335,"Fast, 41-55",2603
20892,43443,-0.0994259,0.0000187,"Med, 26-40",76
20893,43445,-24.23249,0.00916031,"Fast, 0-25",900
20894,43446,-0.4743219,0.0000611,"Med, 41-55",63
20895,43449,-44.46641,0.008714985,"Fast, 26-40",144
20896,43451,-73.56319,0.007223513,"Slow, 56-74",79
20897,43457,-2.474092,0.000357366,"Slow, 26-40",496
20898,43459,-20.87283,0.008081126,"Fast, 0-25",2949
20899,43465,-36.66956,0.014382,"Fast, 0-25",2362
20900,43468,-3.566545,0.000461366,"Slow, 26-40",1564
20901,43469,-6.811334,0.000934584,"Slow, 26-40",404
20902,43471,-14.98938,0.002661355,"Slow, 0-25",2272
20903,43472,-12.72269,0.003885569,"Med, 0-25",699
20904,43480,-23.93226,0.007106091,"Slow, 0-25",622
20905,43482,-2.696779,0.000370025,"Slow, 26-40",407
20906,43484,-58.55589,0.008087792,"Slow, 26-40",3739
20907,43487,-29.26847,0.002975035,"Fast/Slow, 75+",86
20908,43489,-13.58441,0.001152706,"Fast/Slow, 75+",55
20909,43492,-24.22241,0.002621426,"Slow, 26-40",1370
20910,43493,-12.33045,0.00732397,"Fast, 0-25",501
20911,43495,-2.245426,0.000629325,"Med, 0-25",801
20912,43496,-155.994,0.01613541,"Med, 56-74",111
20913,43498,-0.8480623,0.000260914,"Med, 0-25",69
20914,43499,-1.465861,0.000255777,"Med, 26-40",174
20915,43501,-17.25964,0.001991533,"Med, 56-74",102
20916,43506,-9.628329,0.001245406,"Slow, 41-55",137
20917,43507,-3.451069,0.001061751,"Med, 0-25",1467
20918,43510,-5.446475,0.001640909,"Slow, 0-25",1671
20919,43514,-179.304,0.09829308,"Fast, 0-25",3950
20920,43516,-4.885,0.000549848,"Slow, 41-55",394
20921,43517,-33.66481,0.003770102,"Fast, 56-74",1081
20922,43518,-3.740214,0.00048197,"Med, 41-55",83
20923,43522,-11.92731,0.002131665,"Slow, 0-25",6832
20924,43523,-28.82922,0.00360898,"Med, 26-40",6651
20925,43524,-265.585,0.1018522,"Fast, 0-25",216
20926,43525,-8.553131,0.003283513,"Fast, 0-25",1993
20927,43526,-0.979906,0.000390462,"Fast, 0-25",1553
20928,43527,-4.271094,0.000467959,"Slow, 41-55",94
20929,43531,-123.4165,0.01338879,"Slow, 41-55",898
20930,43532,-64.91533,0.01415806,"Fast, 0-25",424
20931,43533,-200.3635,0.07683066,"Fast, 26-40",582
20932,43535,-179.6455,0.0321979,"Med, 26-40",283
20933,43537,-554.8497,0.07097215,"Med, 41-55",365
20934,43540,-1.735154,0.000221498,"Fast, 26-40",1146
20935,43541,-26.31505,0.002523188,"Slow, 56-74",100
20936,43542,-92.40521,0.0091337,"Slow, 56-74",1103
20937,43544,-72.27708,0.009349706,"Slow, 26-40",2158
20938,43552,-86.0956,0.01147903,"Slow, 26-40",5307
20939,43553,-1.754646,0.000225452,"Fast, 41-55",51
20940,43554,-23.95823,0.003309132,"Slow, 26-40",2966
20941,43557,-0.8259012,0.000519599,"Fast, 0-25",139
20942,43559,-76.99571,0.008850681,"Med, 56-74",2871
20943,43560,-160.4777,0.02225072,"Slow, 26-40",186
20944,43561,-21.9437,0.008295107,"Fast, 0-25",8420
20945,43564,-18.86125,0.00343565,"Med, 26-40",131
20946,43566,-41.20061,0.01557456,"Fast, 0-25",612
20947,43568,-20.26242,0.004144157,"Fast, 26-40",439
20948,43570,-13.93719,0.001577188,"Med, 56-74",885
20949,43571,-58.24105,0.006379614,"Slow, 41-55",2571
20950,43573,-34.62389,0.01151027,"Fast, 0-25",1998
20951,43576,-4.236375,0.000585132,"Slow, 26-40",3556
20952,43577,-2.682186,0.000743482,"Med, 0-25",40
20953,43578,-15.08519,0.00283167,"Slow, 0-25",132
20954,43579,-159.5112,0.01984302,"Fast, 41-55",789
20955,43580,-2.405452,0.001029924,"Slow, 26-40",884
20956,43582,-139.9375,0.01811642,"Med, 41-55",1033
20957,43583,-620.8167,0.08498128,"Slow, 26-40",853
20958,43584,-24.42265,0.00298468,"Fast, 41-55",885
20959,43589,-10.78307,0.003242503,"Med, 0-25",203
20960,43590,-89.91027,0.01597759,"Slow, 0-25",900
20961,43591,-0.1254718,0.0000378,"Med, 0-25",89
20962,43594,-240.0512,0.05258215,"Med, 0-25",885
20963,43596,-40.62257,0.008030878,"Fast, 26-40",3069
20964,43597,-26.71076,0.004678193,"Slow, 0-25",842
20965,43601,-133.3537,0.05098731,"Fast, 0-25",3053
20966,43606,-57.96127,0.007961233,"Slow, 26-40",243
20967,43607,-13.87302,0.001514244,"Med, 75+",774
20968,43608,-7.807631,0.003155751,"Fast, 0-25",5701
20969,43611,-150.0349,0.05671582,"Fast, 0-25",2854
20970,43613,-19.89931,0.001915472,"Slow, 56-74",711
20971,43614,-10.23425,0.001405675,"Slow, 0-25",15600
20972,43617,-37.69857,0.003643157,"Slow, 56-74",787
20973,43619,-1.104007,0.000142264,"Fast, 56-74",75
20974,43620,-1.486831,0.000167909,"Med, 0-25",516
20975,43622,-18.13504,0.005436528,"Med, 0-25",118
20976,43623,-2.346491,0.000438645,"Med, 26-40",596
20977,43628,-5.182181,0.002333954,"Fast, 0-25",1716
20978,43629,-4.375698,0.001694806,"Fast, 0-25",1595
20979,43630,-1.491286,0.000173137,"Med, 56-74",82
20980,43632,-536.368,0.01439281,"Fast, 0-25",8162
20981,43633,-741.002,0.08418114,"Slow, 56-74",102
20982,43635,-8.522853,0.001596888,"Slow, 41-55",1826
20983,43636,-4.80773,0.000914609,"Med, 0-25",531
20984,43639,-7.010767,0.001296442,"Med, 26-40",67
20985,43642,-15.82321,0.001590281,"Fast, 41-55",281
20986,43643,-1.311112,0.000168239,"Med, 41-55",286
20987,43644,-56.83853,0.02293118,"Fast, 0-25",2516
20988,43649,-10.85071,0.002126914,"Fast, 26-40",292
20989,43650,-16.71538,0.002987396,"Slow, 0-25",3154
20990,43652,-7.906363,0.000836909,"Slow, 41-55",687
20991,43657,-85.07291,0.009743092,"Med, 41-55",237
20992,43658,-116.3453,0.01593651,"Slow, 26-40",13706
20993,43660,-3.728977,0.001000495,"Med, 0-25",1984
20994,43661,-15.06497,0.002670208,"Slow, 0-25",571
20995,43662,-8.68631,0.00333464,"Fast, 0-25",11818
20996,43667,-0.1146248,0.0000277,"Fast, 26-40",64
20997,43670,-10.49858,0.00100666,"Slow, 56-74",113
20998,43671,-57.60102,0.02209007,"Fast, 0-25",2328
20999,43673,-57.21054,0.008331868,"Slow, 26-40",3469
21000,43677,-2.994591,0.00056232,"Med, 26-40",459
21001,43678,-3.058073,0.001211015,"Fast, 0-25",1559
21002,43679,-2.202948,0.000412756,"Med, 26-40",54
21003,43681,-13.70842,0.006800279,"Fast, 0-25",507
21004,43684,-107.2897,0.01982719,"Fast, 26-40",3136
21005,43685,-44.76307,0.004986147,"Med, 75+",190
21006,43686,-8.729467,0.001876761,"Slow, 0-25",485
21007,43687,-58.57814,0.008019579,"Slow, 26-40",324
21008,43692,-16.00549,0.006138127,"Fast, 0-25",1881
21009,43694,-2.60541,0.000323782,"Med, 26-40",631
21010,43700,-0.06142173,0.0000189,"Med, 0-25",27
21011,43701,-51.56083,0.01979399,"Fast, 0-25",20769
21012,43702,-3.659292,0.001449101,"Fast, 0-25",2157
21013,43703,-9.389175,0.001857685,"Fast, 26-40",1761
21014,43704,-1.425042,0.000551951,"Fast, 0-25",190
21015,43706,-564.4792,0.05670812,"Slow, 56-74",202
21016,43707,-21.74204,0.002517222,"Med, 56-74",66
21017,43713,-243.8984,0.02306218,"Slow, 56-74",3723
21018,43714,-4.32605,0.001314914,"Med, 0-25",109
21019,43716,-5.964391,0.000661112,"Med, 75+",99
21020,43718,-530.1043,0.0610427,"Med, 41-55",255
21021,43720,-2.130526,0.000245061,"Med, 41-55",50
21022,43722,-29.82841,0.004039234,"Slow, 26-40",1020
21023,43723,-4.597535,0.001737949,"Fast, 0-25",3769
21024,43727,-4.005438,0.001570954,"Fast, 0-25",1252
21025,43728,-11.27494,0.004334183,"Fast, 0-25",111
21026,43730,-181.2587,0.03023588,"Slow, 0-25",1109
21027,43734,-0.0345452,0.0000101,"Med, 0-25",384
21028,43735,-4.978765,0.000718315,"Slow, 26-40",610
21029,43737,-103.8402,0.01088861,"Slow, 41-55",2455
21030,43739,-48.51795,0.006500168,"Slow, 26-40",438
21031,43740,-65.3278,0.007295847,"Slow, 41-55",156
21032,43741,-69.9482,0.009003289,"Med, 41-55",280
21033,43742,-55.22903,0.006399224,"Med, 56-74",425
21034,43743,-119.4507,0.02120326,"Slow, 0-25",433
21035,43744,-3.090354,0.000421619,"Slow, 26-40",756
21036,43745,-0.8088548,0.000199553,"Med, 26-40",240
21037,43746,-4.961135,0.001331086,"Med, 0-25",1467
21038,43747,-1.129863,0.000201416,"Slow, 0-25",491
21039,43748,-14.37107,0.005516995,"Fast, 0-25",10752
21040,43750,-0.8015327,0.000525289,"Med, 0-25",809
21041,43752,-259.2111,0.03286694,"Med, 41-55",1827
21042,43754,-180.6124,0.01868571,"Slow, 26-40",1858
21043,43756,-14.65569,0.001895848,"Slow, 26-40",878
21044,43757,-187.9028,0.02041017,"Slow, 41-55",481
21045,43759,-24.72184,0.009344548,"Fast, 0-25",3564
21046,43762,-142.8801,0.05764413,"Fast, 0-25",376
21047,43763,-52.51414,0.005031076,"Med, 56-74",323
21048,43764,-11.25468,0.001309731,"Slow, 26-40",2107
21049,43768,-82.73718,0.01132058,"Slow, 26-40",282
21050,43771,-13.48198,0.001657406,"Fast, 41-55",3312
21051,43779,-26.49171,0.005851553,"Fast, 0-25",123
21052,43781,-159.079,0.018432,"Med, 56-74",1948
21053,43787,-1.04927,0.000197031,"Med, 26-40",622
21054,43792,-28.79868,0.01164008,"Fast, 0-25",453
21055,43796,-2.522521,0.000325056,"Med, 41-55",88
21056,43797,-26.23802,0.005834898,"Fast, 0-25",8640
21057,43800,-7.061331,0.001312964,"Slow, 0-25",214
21058,43802,-13.42971,0.001842284,"Slow, 26-40",687
21059,43804,-67.49844,0.00704102,"Slow, 41-55",464
21060,43806,-26.19225,0.01014485,"Fast, 0-25",7635
21061,43807,-11.02569,0.00108797,"Slow, 56-74",261
21062,43809,-1.755452,0.000520198,"Med, 0-25",299
21063,43815,-5.188743,0.000674853,"Slow, 41-55",998
21064,43819,-0.5830111,0.0000849,"Slow, 26-40",552
21065,43820,-61.35979,0.02319324,"Fast, 0-25",9519
21066,43821,-536.2985,0.07558382,"Fast, 41-55",142
21067,43822,-5.943379,0.002281639,"Fast, 0-25",928
21068,43826,-10.9344,0.002712243,"Med, 0-25",195
21069,43827,-15.63079,0.002770497,"Slow, 0-25",1211
21070,43829,-20.97141,0.002310761,"Med, 56-74",54
21071,43830,-8.157156,0.001571259,"Slow, 0-25",1414
21072,43832,-68.93505,0.02643668,"Fast, 26-40",14446
21073,43833,-0.08817258,0.0000215,"Fast, 26-40",378
21074,43837,-2.545832,0.000292469,"Med, 56-74",59
21075,43839,-2.363914,0.000323086,"Fast, 26-40",230
21076,43841,-68.51788,0.007444137,"Slow, 41-55",326
21077,43842,-3.808656,0.001125005,"Med, 0-25",73
21078,43845,-1.656188,0.000311518,"Med, 26-40",159
21079,43846,-91.82343,0.009628797,"Slow, 41-55",2591
21080,43847,-37.68439,0.01446689,"Fast, 0-25",1080
21081,43848,-25.87121,0.005071335,"Fast, 26-40",8394
21082,43850,-253.1609,0.0243651,"Slow, 41-55",1941
21083,43852,-13.36274,0.005124629,"Fast, 0-25",6276
21084,43853,-5.052211,0.000685081,"Slow, 0-25",2031
21085,43855,-1210.663,0.1315033,"Slow, 41-55",344
21086,43856,-6.410363,0.001222513,"Slow, 0-25",2023
21087,43859,-40.22788,0.003966299,"Fast/Slow, 75+",1006
21088,43860,-9.464645,0.003771365,"Fast, 0-25",1333
21089,43864,-4.678678,0.001794279,"Fast, 0-25",880
21090,43867,-12.08034,0.002367624,"Fast, 26-40",734
21091,43869,-28.59118,0.003251614,"Med, 56-74",4796
21092,43873,-4.622727,0.000776863,"Slow, 0-25",1474
21093,43874,-11.02702,0.003275817,"Med, 0-25",598
21094,43875,-96.86091,0.01700939,"Med, 0-25",653
21095,43876,-155.8611,0.05977293,"Fast, 0-25",1680
21096,43877,-20.90034,0.002012213,"Med, 41-55",2110
21097,43878,-32.10205,0.00530768,"Slow, 0-25",4350
21098,43880,-71.62808,0.01271752,"Slow, 0-25",2812
21099,43882,-0.2260226,0.0000683,"Med, 0-25",63
21100,43883,-70.18516,0.007359568,"Slow, 41-55",3651
21101,43884,-0.4415689,0.0000701,"Slow, 0-25",694
21102,43886,-4.368608,0.0005623,"Med, 41-55",1178
21103,43889,-19.07817,0.001981264,"Slow, 41-55",2100
21104,43890,-2.827427,0.000367706,"Slow, 26-40",141
21105,43891,-198.8619,0.02720931,"Slow, 0-25",396
21106,43893,-40.44793,0.006993614,"Slow, 0-25",420
21107,43897,-7.669841,0.002944421,"Fast, 0-25",1669
21108,43900,-9.387631,0.005284599,"Fast, 0-25",365
21109,43903,-2.600754,0.000335137,"Med, 41-55",78
21110,43904,-185.6318,0.01946574,"Slow, 41-55",6834
21111,43905,-41.46735,0.004195802,"Fast, 56-74",1045
21112,43907,-0.1119227,0.0000216,"Med, 0-25",254
21113,43909,-22.21808,0.004354518,"Fast, 26-40",852
21114,43911,-472.0813,0.05954433,"Fast, 41-55",284
21115,43913,-5.629001,0.00081368,"Slow, 26-40",1219
21116,43915,-55.20308,0.005743477,"Med, 56-74",6632
21117,43916,-0.1795254,0.0000435,"Fast, 26-40",185
21118,43920,-59.64005,0.007879264,"Fast, 0-25",1401
21119,43923,-0.213121,0.0000656,"Med, 0-25",177
21120,43924,-17.50051,0.005185975,"Med, 0-25",1231
21121,43928,-28.88663,0.003754782,"Slow, 26-40",204
21122,43930,-11.71399,0.001160558,"Slow, 56-74",367
21123,43931,-51.87925,0.009208908,"Slow, 0-25",332
21124,43933,-5.529853,0.002122888,"Fast, 0-25",631
21125,43935,-0.3187391,0.0000365,"Med, 56-74",72
21126,43936,-11.77445,0.001500629,"Fast, 41-55",2277
21127,43939,-135.9907,0.01479022,"Slow, 41-55",623
21128,43942,-8.954344,0.001135376,"Med, 26-40",287
