str_id,severity_id,wwacbd,wwacbh,wwacc,wwach,wwafuel13,wwafuel40
17176,35769,19,13,25,8,2,122
17177,35772,19,13,25,25,2,122
17178,35774,11,20,55,57,10,165
17179,35775,19,13,25,25,2,122
17180,35776,14,13,15,8,2,122
17181,35778,11,7,55,57,10,165
17182,35781,1,144,45,25,6,147
17183,35782,8,7,45,57,10,165
17184,35783,1,263,55,57,8,161
17185,35786,27,13,35,8,5,145
17186,35790,14,13,15,8,2,122
17187,35794,27,13,35,25,5,145
17188,35795,19,13,25,25,5,145
17189,35796,22,13,75,57,10,165
17190,35801,14,13,15,25,1,101
17191,35803,1,144,45,25,6,147
17192,35804,14,13,15,25,1,101
17193,35805,27,13,35,25,5,145
17194,35806,19,13,25,25,5,142
17195,35807,19,13,25,25,2,122
17196,35808,19,13,25,25,2,122
17197,35810,8,20,45,57,8,183
17198,35811,19,13,25,25,5,142
17199,35812,27,13,35,25,5,145
17200,35813,27,13,35,25,5,145
17201,35814,1,144,45,25,6,147
17202,35816,27,13,35,25,5,145
17203,35817,45,13,55,25,8,183
17204,35819,1,263,35,57,2,121
17205,35822,14,13,15,25,1,101
17206,35826,19,13,25,25,2,122
17207,35827,1,144,35,25,2,122
17208,35828,8,13,45,57,8,161
17209,35832,38,13,45,25,8,183
17210,35834,16,13,65,57,10,165
17211,35836,8,13,45,57,8,161
17212,35840,14,13,15,8,2,122
17213,35843,11,13,55,57,10,165
17214,35845,1,144,35,25,2,122
17215,35849,8,20,45,57,10,165
17216,35850,1,263,55,57,8,161
17217,35851,11,13,55,57,10,165
17218,35853,1,144,45,25,6,147
17219,35855,19,13,25,8,2,122
17220,35856,1,263,55,57,8,161
17221,35857,14,13,15,8,2,122
17222,35858,14,13,15,8,1,101
17223,35859,27,13,35,25,5,145
17224,35860,38,13,45,25,8,183
17225,35861,19,13,25,25,2,122
17226,35862,1,144,45,25,6,147
17227,35864,19,13,25,8,2,122
17228,35865,1,263,35,57,2,121
17229,35866,14,13,15,8,2,122
17230,35870,22,13,75,57,10,165
17231,35871,6,20,35,57,8,183
17232,35872,1,144,35,25,6,147
17233,35874,27,13,35,8,5,145
17234,35875,14,13,15,8,1,101
17235,35876,1,144,15,25,8,183
17236,35879,19,13,25,25,2,122
17237,35883,11,13,55,57,10,165
17238,35884,19,13,25,8,5,142
17239,35885,27,13,35,25,5,145
17240,35886,8,20,45,57,10,165
17241,35890,27,13,35,25,5,145
17242,35891,14,13,15,8,2,122
17243,35892,8,13,45,57,8,161
17244,35894,6,43,35,57,9,188
17245,35895,8,13,45,57,8,161
17246,35899,1,263,55,57,8,161
17247,35900,11,20,55,57,10,165
17248,35905,38,13,45,25,8,183
17249,35906,11,13,55,57,10,165
17250,35909,11,7,55,57,10,165
17251,35911,19,13,25,8,2,122
17252,35912,11,20,55,57,10,165
17253,35915,11,13,55,57,10,165
17254,35916,38,13,45,25,8,183
17255,35919,19,13,25,8,2,122
17256,35920,8,39,45,57,10,165
17257,35923,11,13,55,57,10,165
17258,35930,1,144,45,25,8,161
17259,35932,11,7,55,57,10,165
17260,35934,38,13,45,25,8,183
17261,35935,45,13,55,25,8,183
17262,35937,19,13,25,25,2,122
17263,35940,1,263,55,57,8,161
17264,35950,38,13,45,25,8,183
17265,35951,27,13,35,25,5,145
17266,35952,1,263,35,57,8,161
17267,35953,1,263,65,57,8,161
17268,35955,19,13,25,25,2,122
17269,35956,4,16,25,57,8,183
17270,35958,14,13,15,8,2,122
17271,35962,19,13,25,8,2,122
17272,35965,19,13,25,25,2,122
17273,35969,1,263,35,57,2,121
17274,35972,6,20,25,25,2,122
17275,35974,1,263,55,57,8,161
17276,35976,6,20,35,57,8,183
17277,35978,19,13,25,25,2,122
17278,35981,8,13,45,57,10,165
17279,35983,14,13,15,8,2,122
17280,35984,19,13,25,25,2,122
17281,35986,1,263,25,57,2,121
17282,35988,1,144,45,25,8,161
17283,35991,11,13,55,57,10,165
17284,35992,8,26,45,57,8,161
17285,35994,27,13,35,25,5,145
17286,35996,27,13,35,25,5,145
17287,35997,1,144,55,25,6,147
17288,36002,27,13,35,25,5,145
17289,36005,8,13,45,57,8,161
17290,36006,19,13,25,8,2,122
17291,36007,1,263,65,57,8,161
17292,36009,11,13,55,57,10,165
17293,36010,8,13,45,57,8,161
17294,36013,19,13,25,25,5,142
17295,36014,27,13,35,25,5,145
17296,36015,8,43,45,57,9,188
17297,36017,14,13,15,8,1,101
17298,36018,6,20,35,57,8,161
17299,36019,19,13,25,25,5,145
17300,36020,11,20,55,57,10,165
17301,36027,11,7,55,57,10,165
17302,36029,1,144,55,25,2,121
17303,36030,27,13,35,25,5,145
17304,36031,11,20,55,57,10,165
17305,36032,8,20,45,57,10,165
17306,36033,19,13,25,8,2,122
17307,36038,1,263,35,57,2,121
17308,36040,38,13,45,25,8,183
17309,36042,8,13,45,57,8,161
17310,36044,16,20,65,57,10,165
17311,36046,19,13,25,25,2,122
17312,36049,11,7,55,57,10,165
17313,36050,11,7,55,57,10,165
17314,36054,1,144,55,25,6,147
17315,36057,1,144,45,25,6,147
17316,36058,27,13,35,25,5,145
17317,36061,27,13,35,25,5,145
17318,36062,8,13,45,57,8,161
17319,36063,1,144,35,25,6,147
17320,36064,19,13,25,25,2,122
17321,36067,1,263,55,57,8,161
17322,36068,6,13,35,57,5,122
17323,36071,8,7,45,57,10,165
17324,36073,1,144,65,25,6,147
17325,36077,19,13,25,8,2,122
17326,36078,8,20,45,57,8,183
17327,36080,6,20,35,57,8,183
17328,36081,27,13,35,25,5,145
17329,36082,1,144,35,25,2,122
17330,36083,1,144,45,25,6,147
17331,36086,11,13,55,57,10,165
17332,36089,1,263,35,57,2,121
17333,36091,8,13,45,57,8,161
17334,36094,16,13,65,57,10,165
17335,36095,19,13,25,8,5,142
17336,36096,27,13,35,25,5,145
17337,36097,8,20,45,57,8,183
17338,36098,19,13,25,8,2,122
17339,36100,14,13,15,8,2,122
17340,36104,1,144,25,25,8,183
17341,36105,19,13,25,25,2,122
17342,36106,16,7,65,57,10,165
17343,36109,27,13,35,25,5,145
17344,36110,19,13,25,25,2,122
17345,36112,19,13,25,25,2,122
17346,36116,27,13,35,25,5,145
17347,36117,1,144,25,25,2,121
17348,36119,19,13,25,25,2,122
17349,36121,1,263,35,57,2,121
17350,36122,19,13,25,8,2,122
17351,36124,8,13,45,57,8,161
17352,36126,8,13,45,57,10,165
17353,36128,27,13,35,25,5,145
17354,36129,8,13,45,57,8,161
17355,36130,27,13,35,25,5,145
17356,36133,14,13,15,25,8,101
17357,36134,8,13,45,57,8,161
17358,36135,1,263,45,57,8,161
17359,36139,19,13,25,25,5,142
17360,36140,1,144,65,25,6,147
17361,36142,6,43,35,57,9,188
17362,36143,6,20,35,57,8,161
17363,36149,19,13,25,25,2,122
17364,36150,27,13,35,25,5,145
17365,36151,8,20,45,57,8,183
17366,36154,1,263,35,57,2,121
17367,36156,19,13,25,25,5,142
17368,36158,11,13,55,57,10,165
17369,36159,8,43,45,57,9,188
17370,36160,27,13,35,25,5,145
17371,36161,1,263,35,57,2,121
17372,36163,19,13,25,8,2,122
17373,36166,27,13,35,25,5,145
17374,36169,16,20,65,57,10,165
17375,36170,19,13,25,25,5,142
17376,36173,19,13,25,25,2,122
17377,36176,6,13,35,57,5,122
17378,36178,8,13,45,57,8,161
17379,36179,1,263,25,57,2,121
17380,36180,8,13,45,57,8,161
17381,36181,14,13,15,8,2,122
17382,36182,1,263,35,57,8,161
17383,36183,8,13,45,57,8,161
17384,36184,19,13,25,25,2,122
17385,36185,19,13,25,25,2,122
17386,36187,19,13,25,25,2,122
17387,36188,11,16,55,57,8,183
17388,36191,11,20,55,57,10,165
17389,36192,19,13,25,8,2,122
17390,36195,1,144,45,25,6,147
17391,36196,27,13,35,25,5,145
17392,36197,19,13,25,25,2,122
17393,36198,19,13,25,25,2,122
17394,36206,1,263,65,57,8,161
17395,36207,27,13,35,25,5,145
17396,36209,8,7,45,57,10,165
17397,36210,6,20,35,57,8,183
17398,36212,19,13,25,25,2,122
17399,36213,14,13,15,8,2,121
17400,36214,1,263,55,57,8,161
17401,36215,8,13,45,57,10,165
17402,36217,27,13,35,25,5,145
17403,36218,38,13,45,25,8,183
17404,36219,16,7,65,57,10,165
17405,36221,1,263,55,57,8,161
17406,36223,27,13,35,25,5,145
17407,36224,11,7,55,57,10,165
17408,36226,19,13,25,25,2,122
17409,36233,14,13,15,8,2,122
17410,36234,14,13,15,8,1,102
17411,36236,27,13,35,25,5,145
17412,36240,14,13,15,8,5,142
17413,36244,27,13,35,25,5,145
17414,36245,6,20,35,57,8,183
17415,36246,11,20,55,57,10,165
17416,36247,27,13,35,25,5,145
17417,36248,14,13,15,8,2,122
17418,36251,1,144,25,25,2,122
17419,36253,8,13,45,57,8,161
17420,36254,8,20,45,57,8,183
17421,36255,19,13,25,25,2,122
17422,36258,11,13,55,57,10,165
17423,36261,14,13,15,25,8,101
17424,36263,27,13,35,25,5,145
17425,36264,19,13,25,8,2,122
17426,36271,19,13,25,8,2,122
17427,36272,27,13,35,25,5,145
17428,36274,19,13,25,8,2,122
17429,36276,14,13,15,8,2,122
17430,36278,19,13,25,8,2,122
17431,36280,11,7,55,57,10,165
17432,36281,1,144,45,25,6,147
17433,36284,11,13,55,57,10,165
17434,36285,1,263,65,57,8,161
17435,36286,1,263,55,57,8,161
17436,36287,8,39,45,57,10,165
17437,36290,19,13,25,8,2,122
17438,36293,8,20,45,57,8,183
17439,36294,6,43,35,57,9,188
17440,36295,8,43,45,57,9,188
17441,36296,6,3,25,25,8,183
17442,36297,27,13,35,25,5,145
17443,36298,1,263,35,57,2,121
17444,36299,1,144,45,25,6,147
17445,36301,14,13,15,25,2,122
17446,36302,8,13,45,57,8,161
17447,36303,19,13,25,25,2,122
17448,36304,1,263,35,57,2,121
17449,36307,1,144,55,25,6,147
17450,36311,1,263,45,57,8,161
17451,36313,45,13,65,25,8,183
17452,36315,8,20,45,57,10,165
17453,36317,11,16,55,57,8,183
17454,36321,6,20,35,57,10,165
17455,36322,1,144,25,25,2,121
17456,36323,27,13,35,25,5,145
17457,36324,19,13,25,25,5,142
17458,36326,38,13,45,25,8,181
17459,36328,1,263,45,57,8,161
17460,36329,11,13,55,57,10,165
17461,36331,45,13,55,25,8,183
17462,36334,1,263,45,57,8,161
17463,36336,1,144,45,25,6,147
17464,36338,1,144,35,25,6,147
17465,36343,19,13,25,25,2,122
17466,36344,1,263,55,57,8,161
17467,36346,11,7,55,57,10,165
17468,36348,14,13,15,25,8,101
17469,36353,27,13,35,25,5,145
17470,36354,19,13,25,25,2,122
17471,36355,8,13,45,57,8,161
17472,36359,11,20,55,57,10,165
17473,36360,19,13,25,25,5,145
17474,36362,38,13,45,25,8,183
17475,36364,27,13,35,25,5,145
17476,36365,1,144,45,25,6,147
17477,36370,1,144,45,25,6,147
17478,36371,1,263,55,57,8,161
17479,36372,11,13,55,57,10,165
17480,36373,1,144,45,25,6,147
17481,36376,8,7,45,57,10,165
17482,36377,27,13,35,25,5,145
17483,36379,11,20,55,57,10,165
17484,36382,8,39,45,57,10,165
17485,36385,1,263,35,57,2,121
17486,36387,19,13,25,25,2,122
17487,36389,27,13,35,25,5,145
17488,36391,8,20,45,57,8,183
17489,36399,1,263,45,57,8,161
17490,36400,1,263,45,57,8,161
17491,36403,19,13,25,8,2,122
17492,36405,27,13,35,25,5,145
17493,36409,1,144,25,25,6,147
17494,36410,8,20,45,57,8,183
17495,36411,11,13,55,57,10,165
17496,36412,1,263,35,57,2,121
17497,36414,19,13,25,8,2,122
17498,36418,14,13,15,8,2,122
17499,36419,1,144,35,25,2,122
17500,36420,1,263,55,57,8,161
17501,36422,8,20,45,57,8,183
17502,36430,14,13,15,8,2,122
17503,36431,11,20,55,57,10,165
17504,36432,1,263,45,57,8,161
17505,36437,27,13,35,25,5,145
17506,36439,19,13,25,8,2,122
17507,36441,8,39,45,57,10,165
17508,36444,27,13,35,25,5,145
17509,36453,14,13,15,25,2,122
17510,36456,1,263,35,57,2,121
17511,36460,11,20,55,57,10,165
17512,36461,8,7,45,57,10,165
17513,36466,8,13,45,57,10,165
17514,36474,22,13,75,57,10,165
17515,36475,11,7,55,57,10,165
17516,36476,1,144,35,25,6,147
17517,36478,14,13,15,25,2,121
17518,36479,38,13,45,25,8,183
17519,36480,27,13,35,25,5,145
17520,36483,6,20,35,57,8,183
17521,36485,8,43,45,57,9,188
17522,36488,1,144,45,25,6,147
17523,36489,1,263,45,57,8,161
17524,36495,27,13,35,25,5,145
17525,36496,19,13,25,25,5,142
17526,36497,19,13,25,25,2,122
17527,36499,8,43,45,57,9,188
17528,36502,19,13,25,25,2,122
17529,36503,1,144,35,25,2,121
17530,36505,1,263,55,57,8,161
17531,36506,1,263,25,57,2,121
17532,36507,16,7,65,57,10,165
17533,36510,11,20,55,57,10,165
17534,36515,14,13,15,25,2,122
17535,36518,1,144,45,25,6,147
17536,36519,1,144,35,25,2,122
17537,36520,14,13,15,8,5,142
17538,36521,19,13,25,8,2,122
17539,36523,11,13,55,57,10,165
17540,36524,27,13,35,25,5,145
17541,36525,11,13,55,57,10,165
17542,36529,16,20,65,57,10,165
17543,36530,1,263,65,57,8,161
17544,36531,8,13,45,57,8,161
17545,36537,6,7,35,57,8,183
17546,36540,14,13,15,25,8,101
17547,36541,1,263,45,57,8,161
17548,36543,6,13,35,57,5,122
17549,36545,1,52,15,8,5,122
17550,36546,16,13,65,57,10,165
17551,36547,8,20,45,57,8,183
17552,36551,1,263,55,57,8,161
17553,36552,38,13,45,25,8,183
17554,36556,1,263,65,57,8,161
17555,36558,27,13,35,25,5,145
17556,36559,8,20,45,57,8,183
17557,36562,8,43,45,57,9,188
17558,36563,27,13,35,8,5,145
17559,36564,8,13,45,57,8,161
17560,36568,14,13,15,25,1,101
17561,36570,11,7,55,57,10,165
17562,36571,27,13,35,25,5,145
17563,36573,8,20,45,57,8,183
17564,36574,11,20,55,57,10,165
17565,36578,8,7,45,57,10,165
17566,36580,27,13,35,25,5,145
17567,36582,38,13,45,25,8,183
17568,36584,11,20,55,57,10,165
17569,36585,11,7,55,57,10,165
17570,36586,6,43,35,57,9,188
17571,36588,27,13,35,25,5,145
17572,36589,14,13,15,25,2,122
17573,36590,19,13,25,25,2,122
17574,36592,27,13,35,25,5,145
17575,36597,1,263,55,57,8,161
17576,36599,1,263,65,57,8,161
17577,36600,1,144,45,25,6,147
17578,36601,8,13,45,57,8,161
17579,36602,1,144,35,25,6,147
17580,36603,27,13,35,25,5,145
17581,36605,14,13,15,8,2,122
17582,36606,27,13,35,25,5,145
17583,36609,16,13,65,57,10,165
17584,36613,11,20,55,57,10,165
17585,36614,27,13,35,8,5,145
17586,36616,1,263,45,57,8,161
17587,36617,1,263,25,57,2,121
17588,36619,19,13,25,25,2,122
17589,36620,6,13,35,57,5,122
17590,36622,8,7,45,57,10,165
17591,36624,1,144,55,25,6,147
17592,36627,11,7,55,57,10,165
17593,36628,1,263,55,57,8,161
17594,36629,8,20,45,57,8,183
17595,36631,14,13,15,8,1,102
17596,36632,14,13,15,8,2,122
17597,36633,8,13,45,57,10,165
17598,36639,8,43,45,57,9,188
17599,36642,27,13,35,25,5,145
17600,36644,1,263,45,57,8,161
17601,36645,8,43,45,57,9,188
17602,36646,8,13,45,57,8,161
17603,36649,11,7,55,57,10,165
17604,36654,8,20,45,57,8,183
17605,36655,1,144,45,25,6,147
17606,36658,8,13,45,57,10,165
17607,36659,1,144,45,25,6,147
17608,36661,14,13,15,8,2,122
17609,36664,19,13,25,25,2,122
17610,36666,38,13,45,25,8,183
17611,36667,8,20,45,57,8,183
17612,36669,27,13,35,25,5,145
17613,36671,8,13,45,57,8,161
17614,36672,14,13,15,8,2,122
17615,36679,27,13,35,25,5,145
17616,36683,19,13,25,8,2,122
17617,36684,1,263,55,57,8,161
17618,36685,1,263,65,57,8,161
17619,36686,27,13,35,25,5,145
17620,36689,1,144,45,25,6,147
17621,36691,11,20,55,57,10,165
17622,36694,27,13,35,25,5,145
17623,36697,27,13,35,25,2,121
17624,36700,1,144,35,25,2,122
17625,36701,8,20,45,57,8,183
17626,36703,8,13,45,57,8,161
17627,36704,27,13,35,25,5,145
17628,36705,1,263,65,57,8,161
17629,36711,11,7,55,57,10,165
17630,36712,11,20,55,57,10,165
17631,36713,1,263,35,57,2,121
17632,36716,16,13,65,57,10,165
17633,36718,1,144,35,25,2,122
17634,36722,27,13,35,25,5,145
17635,36723,19,13,25,8,2,122
17636,36724,19,13,25,25,2,122
17637,36725,8,13,45,57,8,161
17638,36728,27,13,35,25,5,145
17639,36734,11,13,55,57,10,165
17640,36735,1,144,45,25,6,147
17641,36739,27,13,35,25,5,145
17642,36742,11,13,55,57,10,165
17643,36743,1,263,35,57,2,121
17644,36745,8,13,45,57,10,165
17645,36746,1,263,45,57,8,161
17646,36749,19,13,25,25,2,122
17647,36750,19,13,25,8,2,122
17648,36752,14,13,15,8,2,122
17649,36754,1,263,65,57,8,161
17650,36756,1,263,55,57,8,161
17651,36759,11,7,55,57,10,165
17652,36762,8,43,45,57,9,188
17653,36763,8,20,45,57,8,183
17654,36764,6,13,35,57,5,122
17655,36768,1,263,65,57,8,161
17656,36769,27,13,35,25,5,145
17657,36770,19,13,25,8,2,122
17658,36771,14,13,15,8,2,122
17659,36774,1,263,55,57,8,161
17660,36775,1,144,25,25,8,161
17661,36776,19,13,25,25,2,122
17662,36777,1,263,75,57,8,161
17663,36779,14,13,15,8,2,122
17664,36780,19,13,25,8,2,122
17665,36781,14,13,15,8,2,122
17666,36782,27,13,35,25,5,145
17667,36783,1,263,55,57,8,161
17668,36786,14,13,15,8,2,122
17669,36787,1,263,35,57,2,121
17670,36790,11,43,55,57,9,188
17671,36791,8,13,45,57,10,165
17672,36793,8,23,45,57,8,161
17673,36796,19,13,25,8,2,122
17674,36797,27,13,35,25,5,145
17675,36798,1,263,55,57,8,183
17676,36804,1,144,25,25,8,183
17677,36805,1,144,35,25,6,147
17678,36809,8,20,45,57,8,183
17679,36811,1,263,65,57,8,161
17680,36812,1,263,45,57,8,161
17681,36814,1,144,25,25,2,122
17682,36816,1,263,25,57,2,121
17683,36817,8,7,45,57,10,165
17684,36827,1,144,45,25,6,147
17685,36829,1,144,55,25,6,147
17686,36830,11,13,55,57,10,165
17687,36834,27,13,35,25,5,145
17688,36836,8,13,45,57,10,165
17689,36837,1,263,45,57,8,161
17690,36838,11,20,55,57,10,165
17691,36839,11,13,55,57,10,165
17692,36842,16,13,65,57,10,165
17693,36844,14,13,15,8,2,122
17694,36845,14,13,15,25,2,122
17695,36846,11,13,55,57,10,165
17696,36848,11,7,55,57,10,165
17697,36849,1,263,35,57,2,121
17698,36851,27,13,35,25,5,145
17699,36852,1,144,45,25,6,147
17700,36854,1,144,35,25,4,147
17701,36855,1,144,45,25,6,147
17702,36856,1,144,35,25,6,147
17703,36857,16,13,65,57,10,165
17704,36858,19,13,25,25,2,122
17705,36861,27,13,35,8,5,145
17706,36863,11,20,55,57,10,165
17707,36866,11,13,55,57,10,165
17708,36867,14,13,15,25,8,101
17709,36870,19,13,25,8,2,122
17710,36872,14,13,15,8,2,121
17711,36874,11,13,55,57,10,165
17712,36877,14,13,15,8,2,122
17713,36878,1,263,45,57,8,161
17714,36879,38,13,45,25,8,183
17715,36881,1,263,35,57,2,121
17716,36883,8,20,45,57,8,183
17717,36884,27,13,35,25,5,145
17718,36889,11,7,55,57,10,165
17719,36890,27,13,35,25,5,145
17720,36892,8,13,45,57,8,161
17721,36893,14,13,15,25,2,121
17722,36895,1,144,55,25,6,147
17723,36896,14,13,15,25,1,102
17724,36899,1,144,45,25,6,147
17725,36900,11,13,55,57,10,165
17726,36902,8,13,45,57,8,161
17727,36904,1,263,45,57,8,161
17728,36907,1,263,35,57,2,121
17729,36908,27,13,35,25,5,145
17730,36909,19,13,25,25,2,122
17731,36912,1,263,65,57,6,147
17732,36914,17,16,55,25,10,165
17733,36917,6,7,35,57,8,183
17734,36919,27,13,35,25,5,145
17735,36921,27,13,35,25,5,145
17736,36923,6,13,35,57,5,122
17737,36924,19,13,25,25,2,122
17738,36926,19,13,25,8,2,122
17739,36927,11,13,55,57,10,165
17740,36928,27,13,35,25,5,145
17741,36929,11,39,55,57,8,183
17742,36933,8,20,45,57,8,183
17743,36935,14,13,15,8,2,122
17744,36939,19,13,25,25,2,122
17745,36940,27,13,35,8,5,145
17746,36941,1,144,25,25,2,122
17747,36944,11,13,55,57,10,165
17748,36945,8,20,45,57,9,188
17749,36946,14,13,15,8,2,122
17750,36947,14,13,15,8,2,122
17751,36949,14,13,15,8,5,142
17752,36951,8,13,45,57,8,183
17753,36955,19,13,25,25,2,122
17754,36956,1,144,45,25,6,147
17755,36962,8,13,45,57,10,165
17756,36964,8,13,45,57,8,161
17757,36965,8,20,45,57,10,165
17758,36966,8,20,45,57,8,183
17759,36969,27,13,35,25,5,145
17760,36970,19,13,25,25,5,145
17761,36972,1,263,45,57,8,161
17762,36974,27,13,35,25,5,145
17763,36977,1,263,35,57,2,121
17764,36982,1,263,45,57,8,161
17765,36983,11,20,55,57,10,165
17766,36987,19,13,25,25,2,122
17767,36988,1,144,45,25,6,147
17768,36990,27,13,35,8,5,145
17769,36994,8,13,45,57,8,161
17770,36997,4,30,25,57,8,181
17771,36999,14,13,15,25,2,122
17772,37000,19,13,25,25,2,122
17773,37001,1,144,45,25,6,147
17774,37002,1,144,45,25,6,147
17775,37003,14,13,15,8,1,102
17776,37004,1,144,55,25,6,147
17777,37005,16,13,65,57,10,165
17778,37006,1,144,55,25,6,147
17779,37010,27,13,35,25,5,145
17780,37020,27,13,35,25,5,145
17781,37021,19,13,25,25,5,142
17782,37022,27,13,35,25,5,145
17783,37023,19,13,25,25,2,122
17784,37025,19,13,25,25,2,122
17785,37030,22,13,75,57,10,165
17786,37031,4,13,25,57,8,183
17787,37034,19,13,25,8,2,122
17788,37035,1,263,45,57,8,161
17789,37036,8,39,45,57,10,165
17790,37037,19,13,25,25,2,122
17791,37038,14,13,15,8,1,101
17792,37039,27,13,35,25,5,145
17793,37042,1,144,25,25,2,122
17794,37044,1,144,35,25,2,121
17795,37045,19,13,25,25,5,142
17796,37049,27,13,35,25,5,145
17797,37050,4,16,25,57,8,183
17798,37052,1,263,45,57,8,161
17799,37053,27,13,35,25,5,145
17800,37056,1,144,45,25,6,147
17801,37057,14,13,15,25,2,121
17802,37059,12,7,45,25,8,183
17803,37061,1,144,35,25,8,161
17804,37067,1,144,35,25,2,122
17805,37068,1,144,45,25,6,147
17806,37069,22,13,75,57,10,165
17807,37071,11,20,55,57,10,165
17808,37073,19,13,25,25,2,122
17809,37076,8,20,45,57,8,183
17810,37077,16,7,65,57,10,165
17811,37078,14,13,15,8,2,122
17812,37082,14,13,15,8,2,122
17813,37083,14,13,15,25,1,101
17814,37086,1,263,45,57,8,161
17815,37090,11,7,55,57,10,165
17816,37091,11,7,55,57,10,165
17817,37097,11,7,55,57,10,165
17818,37102,14,13,15,25,8,101
17819,37104,19,13,25,8,2,122
17820,37105,1,144,45,25,6,147
17821,37106,1,263,45,57,8,161
17822,37108,14,13,15,8,2,122
17823,37110,19,13,25,25,2,122
17824,37111,8,77,45,57,9,186
17825,37118,1,263,45,57,8,161
17826,37120,19,13,25,8,2,122
17827,37121,19,13,25,25,2,122
17828,37124,19,13,25,25,5,142
17829,37127,1,144,55,25,6,147
17830,37128,1,263,45,57,8,161
17831,37129,8,20,45,57,8,183
17832,37131,11,20,55,57,10,165
17833,37132,19,13,25,25,2,122
17834,37133,27,13,35,25,5,145
17835,37136,19,13,25,25,5,142
17836,37137,27,13,35,25,5,145
17837,37138,8,20,45,57,8,183
17838,37139,1,263,35,57,2,121
17839,37141,11,16,55,57,8,183
17840,37142,19,13,25,25,2,122
17841,37143,1,263,35,57,2,121
17842,37145,14,13,15,8,2,122
17843,37146,19,13,25,25,2,122
17844,37147,27,13,35,25,5,145
17845,37149,6,20,35,57,8,183
17846,37150,11,26,55,57,10,165
17847,37151,16,13,65,57,10,165
17848,37152,6,43,35,57,9,188
17849,37156,14,13,15,8,2,122
17850,37159,8,20,45,57,10,165
17851,37163,19,13,25,8,2,122
17852,37167,8,13,45,57,8,161
17853,37168,8,7,45,57,10,165
17854,37169,19,13,25,25,2,122
17855,37170,6,13,35,57,5,122
17856,37171,1,144,25,25,2,122
17857,37173,27,13,35,25,5,145
17858,37174,11,13,55,57,10,165
17859,37175,8,20,45,57,8,183
17860,37177,19,13,25,8,2,122
17861,37178,1,263,45,57,8,161
17862,37179,8,66,45,57,8,161
17863,37180,27,13,35,25,5,145
17864,37181,22,13,75,57,10,165
17865,37182,11,20,55,57,10,165
17866,37183,19,13,25,25,2,122
17867,37185,27,13,35,25,5,145
17868,37188,6,13,35,57,5,122
17869,37189,27,13,35,25,5,145
17870,37191,14,13,15,8,1,101
17871,37193,1,144,45,25,6,147
17872,37194,6,7,35,57,8,183
17873,37195,8,13,45,57,8,161
17874,37196,1,144,45,25,6,147
17875,37197,19,13,25,25,2,122
17876,37198,19,13,25,25,2,122
17877,37205,16,13,65,57,10,165
17878,37212,1,144,25,25,8,183
17879,37215,38,13,45,25,8,183
17880,37216,1,263,45,57,8,161
17881,37217,19,13,25,8,2,122
17882,37219,11,13,55,57,10,165
17883,37223,27,13,35,25,5,145
17884,37225,11,13,55,57,10,165
17885,37226,11,13,55,57,10,165
17886,37227,11,20,55,57,10,165
17887,37230,8,13,45,57,10,165
17888,37231,27,13,35,25,5,145
17889,37233,38,13,45,25,8,183
17890,37239,27,13,35,25,5,145
17891,37240,11,20,55,57,10,165
17892,37243,14,13,15,8,2,122
17893,37244,1,263,35,57,8,161
17894,37245,27,13,35,25,5,145
17895,37247,8,13,45,57,8,161
17896,37249,19,13,25,25,5,142
17897,37250,6,43,35,57,9,188
17898,37252,16,13,65,57,10,165
17899,37253,27,13,35,25,5,145
17900,37254,8,13,45,57,10,165
17901,37255,14,13,15,8,2,122
17902,37256,1,144,45,25,6,147
17903,37257,19,13,25,8,2,122
17904,37258,27,13,35,25,5,145
17905,37261,4,16,25,57,8,183
17906,37262,1,144,45,25,6,147
17907,37266,38,13,45,25,8,183
17908,37268,38,13,45,25,8,183
17909,37269,19,13,25,8,5,142
17910,37272,19,13,25,25,2,122
17911,37273,1,263,45,57,8,161
