forest_topo_id,severity_id,asp,dem,slope
1188,2474,East,1999,22
1189,2476,West,2092,22
1190,2477,East,1952,64
1191,2478,East,1634,22
1192,2480,East,2057,22
1193,2484,East,2484,32
1194,2487,North,2235,44
1195,2490,North,2922,32
1196,2493,North,2634,22
1197,2494,North,2820,22
1198,2495,East,2200,44
1199,2496,North,2300,64
1200,2497,West,2908,44
1201,2503,South,2797,22
1202,2504,East,1609,22
1203,2505,North,2572,64
1204,2507,South,2841,64
1205,2508,South,2068,22
1206,2509,East,1905,32
1207,2510,East,1714,32
1208,2512,East,2599,22
1209,2513,East,1797,22
1210,2514,East,2146,44
1211,2515,West,2928,32
1212,2516,West,2078,22
1213,2517,East,3014,44
1214,2518,East,2582,32
1215,2519,East,2072,22
1216,2520,West,2437,32
1217,2522,West,1675,0
1218,2523,East,2402,22
1219,2524,East,2431,22
1220,2527,North,2606,32
1221,2528,East,1948,22
1222,2531,North,2103,32
1223,2535,North,2033,44
1224,2536,East,2372,0
1225,2539,East,2779,22
1226,2540,South,2025,32
1227,2541,East,2611,22
1228,2548,East,1830,22
1229,2549,West,2344,22
1230,2550,West,1998,32
1231,2551,North,2045,22
1232,2552,East,1745,22
1233,2556,South,2204,44
1234,2557,North,1792,32
1235,2560,North,2598,32
1236,2561,West,1899,44
1237,2562,West,2287,32
1238,2565,East,2438,44
1239,2566,South,2013,22
1240,2569,South,1948,32
1241,2572,East,2816,44
1242,2573,North,2593,64
1243,2574,West,2544,44
1244,2577,West,2459,32
1245,2578,West,2589,32
1246,2581,West,2550,64
1247,2585,West,3066,90
1248,2590,North,2772,32
1249,2591,North,2636,22
1250,2592,South,1951,32
1251,2593,West,2249,44
1252,2594,East,1939,0
1253,2596,West,2254,22
1254,2597,East,2819,22
1255,2598,South,2028,32
1256,2599,South,2869,22
1257,2602,North,2979,22
1258,2603,North,2272,32
1259,2605,West,1681,22
1260,2606,West,2404,32
1261,2608,East,2760,64
1262,2612,North,2451,22
1263,2615,North,3168,22
1264,2616,West,2748,44
1265,2618,West,2158,44
1266,2621,East,2844,0
1267,2622,East,2892,22
1268,2627,West,1949,22
1269,2628,East,2433,32
1270,2631,North,2249,44
1271,2632,East,2694,90
1272,2635,North,1838,32
1273,2636,West,2911,64
1274,2639,West,2341,44
1275,2645,South,2078,64
1276,2646,North,2359,22
1277,2649,East,2107,44
1278,2650,North,2989,0
1279,2655,West,2711,44
1280,2658,North,2462,44
1281,2661,West,2863,44
1282,2662,West,2045,22
1283,2663,East,2463,64
1284,2664,South,1929,22
1285,2665,West,2681,64
1286,2666,West,2308,0
1287,2668,North,2219,44
1288,2669,South,2133,22
1289,2670,South,2760,44
1290,2671,North,2076,22
1291,2673,South,2631,32
1292,2676,West,2871,32
1293,2677,South,2116,64
1294,2679,East,2015,22
1295,2680,East,2169,32
1296,2683,North,1979,22
1297,2684,West,2716,22
1298,2687,East,2087,32
1299,2688,North,2559,22
1300,2690,West,2381,64
1301,2692,East,2105,44
1302,2694,East,1932,44
1303,2695,East,2277,44
1304,2701,West,2133,0
1305,2703,East,1738,32
1306,2705,South,2209,64
1307,2706,East,2067,44
1308,2709,West,2169,44
1309,2711,East,2025,32
1310,2713,East,2236,44
1311,2714,East,2556,22
1312,2716,East,2458,64
1313,2720,East,2481,64
1314,2722,East,1939,44
1315,2725,East,2897,22
1316,2727,South,2358,44
1317,2732,East,1965,64
1318,2734,East,2930,64
1319,2735,East,2723,22
1320,2736,West,2697,64
1321,2739,West,1795,44
1322,2740,East,2558,32
1323,2742,West,2909,32
1324,2744,East,3312,32
1325,2745,North,2588,32
1326,2748,North,2561,32
1327,2749,East,1824,22
1328,2753,West,1515,0
1329,2754,East,1730,0
1330,2755,South,1776,32
1331,2756,East,2389,44
1332,2757,West,2222,22
1333,2758,West,2288,44
1334,2759,West,2289,64
1335,2761,West,2102,64
1336,2762,West,2790,64
1337,2763,East,1670,22
1338,2768,West,2045,32
1339,2772,East,2806,44
1340,2773,North,2831,64
1341,2774,West,2099,64
1342,2776,West,2053,22
1343,2779,North,2046,32
1344,2781,East,2050,22
1345,2783,East,2127,32
1346,2784,West,2033,32
1347,2785,East,2374,32
1348,2786,West,1949,32
1349,2787,North,1879,22
1350,2788,South,2566,22
1351,2789,South,2839,44
1352,2790,East,1793,22
1353,2791,North,1858,44
1354,2794,West,2978,64
1355,2795,South,2424,22
1356,2796,West,2636,32
1357,2797,North,2327,64
1358,2801,West,2641,32
1359,2803,South,2042,22
1360,2805,North,2758,32
1361,2806,West,1958,22
1362,2807,West,1927,22
1363,2808,North,2380,32
1364,2810,East,2612,64
1365,2813,North,1865,22
1366,2815,South,3177,0
1367,2816,East,2597,44
1368,2817,North,2524,90
1369,2818,South,2782,44
1370,2824,East,2427,22
1371,2826,North,2681,64
1372,2827,East,2046,64
1373,2828,North,2440,22
1374,2830,South,2603,64
1375,2831,South,1876,32
1376,2832,East,2524,44
1377,2833,North,2363,44
1378,2835,North,2339,64
1379,2837,North,1945,22
1380,2838,North,2050,32
1381,2839,North,2696,64
1382,2840,South,2091,32
1383,2841,North,2242,44
1384,2844,West,3104,22
1385,2845,West,2288,44
1386,2846,West,2091,90
1387,2848,North,2599,44
1388,2853,East,1923,32
1389,2854,West,2903,32
1390,2858,South,2531,44
1391,2859,North,2903,22
1392,2862,West,1800,0
1393,2863,West,2765,44
1394,2864,East,2478,22
1395,2867,East,2323,64
1396,2870,North,2103,22
1397,2871,North,2886,22
1398,2872,South,1403,0
1399,2874,West,2569,64
1400,2876,East,2626,22
1401,2878,West,2586,22
1402,2879,South,2394,22
1403,2884,North,1889,32
1404,2885,South,2243,22
1405,2886,South,2264,22
1406,2888,East,2451,22
1407,2891,East,2626,32
1408,2894,North,1950,44
1409,2897,South,2683,90
1410,2898,East,2733,22
1411,2901,South,2940,0
1412,2903,North,2289,64
1413,2904,West,2370,22
1414,2906,North,1842,44
1415,2908,East,2464,44
1416,2909,North,2524,32
1417,2911,South,2133,22
1418,2912,East,2300,32
1419,2916,East,2748,0
1420,2917,South,2511,22
1421,2920,South,2034,22
1422,2922,West,1852,22
1423,2923,North,2477,22
1424,2924,South,1821,32
1425,2927,North,1764,0
1426,2929,North,2483,32
1427,2930,South,2666,22
1428,2931,West,2576,32
1429,2932,South,2414,64
1430,2934,South,2840,0
1431,2935,West,2630,22
1432,2936,East,1976,22
1433,2937,West,2387,32
1434,2938,West,2006,22
1435,2939,West,2220,32
1436,2940,East,2657,22
1437,2941,West,2694,32
1438,2943,North,2341,44
1439,2946,East,2808,64
1440,2950,West,2311,0
1441,2951,East,2311,22
1442,2952,North,2056,32
1443,2953,East,2626,0
1444,2955,South,1841,44
1445,2956,North,2297,32
1446,2957,South,1549,32
1447,2959,South,2244,32
1448,2962,North,2311,64
1449,2963,South,2100,22
1450,2966,North,2753,44
1451,2969,West,1286,22
1452,2970,North,2455,44
1453,2972,West,3168,22
1454,2973,North,1766,0
1455,2974,East,1842,64
1456,2975,West,1865,0
1457,2977,West,1876,22
1458,2979,North,1769,32
1459,2980,North,2187,22
1460,2984,North,1880,22
1461,2988,North,2557,22
1462,2989,East,1921,44
1463,2991,North,2389,44
1464,2992,West,2186,44
1465,2993,East,2731,44
1466,2994,West,1836,44
1467,2996,North,3045,22
1468,2997,South,2302,64
1469,2998,West,1896,44
1470,2999,North,2076,32
1471,3000,North,2060,32
1472,3001,East,2028,22
1473,3003,East,1750,0
1474,3004,East,2433,32
1475,3005,West,1880,90
1476,3006,West,2465,64
1477,3008,North,1725,22
1478,3009,East,1773,44
1479,3011,North,1984,32
1480,3014,South,2659,44
1481,3018,North,2049,64
1482,3019,East,2700,22
1483,3022,North,2518,90
1484,3026,North,2217,90
1485,3027,West,2199,32
1486,3028,East,2721,32
1487,3030,West,2577,44
1488,3031,South,2566,64
1489,3035,East,2409,0
1490,3036,North,2864,32
1491,3038,South,2581,64
1492,3041,South,2697,0
1493,3042,West,2783,22
1494,3046,North,2852,0
1495,3050,East,2531,32
1496,3051,South,2324,64
1497,3053,North,2199,0
1498,3055,East,2914,22
1499,3057,West,1683,32
1500,3060,West,1801,44
1501,3061,North,2558,32
1502,3064,East,2267,22
1503,3065,South,2685,22
1504,3066,South,1695,22
1505,3068,East,2371,44
1506,3071,North,3003,44
1507,3073,North,1941,32
1508,3078,North,2585,32
1509,3082,West,2223,22
1510,3085,West,2309,32
1511,3086,North,1976,22
1512,3089,North,2013,32
1513,3091,East,2173,32
1514,3093,South,2313,22
1515,3095,South,2480,44
1516,3096,West,2554,64
1517,3098,East,2346,0
1518,3103,North,2352,22
1519,3104,East,1969,44
1520,3106,West,1564,44
1521,3107,West,2611,0
1522,3115,West,2343,22
1523,3116,East,2890,44
1524,3118,East,2050,22
1525,3121,West,2165,22
1526,3122,East,2695,32
1527,3123,North,1767,22
1528,3124,South,2592,64
1529,3125,North,1836,0
1530,3128,East,2064,32
1531,3130,South,2298,64
1532,3132,North,2850,22
1533,3135,South,2332,22
1534,3138,West,1997,22
1535,3141,South,1740,22
1536,3142,North,2320,22
1537,3144,West,2163,22
1538,3145,South,1939,22
1539,3146,East,1905,44
1540,3149,North,1859,22
1541,3150,North,1778,32
1542,3151,South,2337,22
1543,3155,North,2098,22
1544,3159,North,2269,32
1545,3160,West,1894,44
1546,3168,North,2383,32
1547,3172,South,1911,32
1548,3173,East,1629,0
1549,3174,North,2253,32
1550,3175,East,2521,22
1551,3177,South,2085,22
1552,3178,West,2082,32
1553,3180,South,3051,22
1554,3181,North,1718,22
1555,3184,West,1927,22
1556,3185,East,2003,32
1557,3186,East,1986,22
1558,3190,West,2022,64
1559,3193,South,2342,44
1560,3196,East,1993,64
1561,3197,North,2599,22
1562,3198,East,2174,44
1563,3200,West,2075,22
1564,3202,North,2234,32
1565,3203,East,2570,64
1566,3205,North,2917,22
1567,3206,South,2675,64
1568,3207,North,1870,22
1569,3208,West,2221,32
1570,3209,West,2345,32
1571,3210,North,2835,44
1572,3211,North,2337,64
1573,3212,East,2270,44
1574,3213,South,1952,44
1575,3214,West,2059,32
1576,3215,West,2173,64
1577,3216,North,1787,32
1578,3219,South,2252,44
1579,3223,South,2270,22
1580,3224,West,1775,0
1581,3226,North,2928,44
1582,3230,East,1868,44
1583,3231,South,2147,64
1584,3232,East,2929,0
1585,3234,East,1501,22
1586,3237,North,2114,32
1587,3238,South,2045,32
1588,3241,North,1935,32
1589,3242,North,2587,64
1590,3243,North,2269,32
1591,3246,West,1765,22
1592,3247,East,2666,64
1593,3248,North,1630,44
1594,3250,North,2433,64
1595,3252,South,1835,22
1596,3253,North,2142,22
1597,3254,East,2396,44
1598,3255,North,2143,22
1599,3257,South,2890,32
1600,3259,East,2290,32
1601,3261,North,2192,22
1602,3267,South,2800,32
1603,3268,East,2579,64
1604,3269,North,2688,44
1605,3270,East,2050,44
1606,3271,East,2576,44
1607,3273,West,2266,44
1608,3274,East,2790,32
1609,3278,East,2384,22
1610,3279,North,1793,32
1611,3282,South,2495,64
1612,3285,East,2706,0
1613,3286,West,3010,22
1614,3288,East,2315,32
1615,3290,West,2049,44
1616,3291,West,2026,44
1617,3292,West,1650,22
1618,3294,East,2232,32
1619,3295,West,2827,22
1620,3296,East,2141,64
1621,3299,East,2061,22
1622,3301,West,2347,90
1623,3303,North,2744,32
1624,3304,West,2801,44
1625,3307,West,2117,64
1626,3308,West,2713,22
1627,3310,West,1891,32
1628,3311,North,2633,32
1629,3313,East,2657,44
1630,3318,South,2060,22
1631,3319,North,2085,32
1632,3323,South,1957,22
1633,3324,West,2490,32
1634,3325,North,3121,22
1635,3326,South,2803,0
1636,3327,North,2070,22
1637,3328,South,2665,44
1638,3330,North,2647,44
1639,3332,East,3018,44
1640,3334,North,2498,90
1641,3335,West,1912,22
1642,3337,West,2277,32
1643,3339,South,2759,22
1644,3340,East,2834,44
1645,3341,East,2151,44
1646,3342,East,2127,90
1647,3343,East,2775,44
1648,3344,West,2994,32
1649,3347,East,2918,22
1650,3349,East,2470,44
1651,3350,East,2253,64
1652,3351,West,1522,32
1653,3355,North,2567,22
1654,3357,East,2092,22
1655,3358,South,1787,22
1656,3359,North,2619,32
1657,3360,West,1760,32
1658,3361,East,2730,64
1659,3362,North,1635,44
1660,3368,East,2910,32
1661,3370,North,2027,22
1662,3371,South,2371,22
1663,3373,South,2322,32
1664,3374,East,2602,64
1665,3376,West,2633,22
1666,3377,South,2771,22
1667,3378,North,2804,22
1668,3379,West,3160,32
1669,3380,North,2935,32
1670,3383,East,2077,22
1671,3384,East,2671,22
1672,3385,North,2433,64
1673,3386,East,2413,0
1674,3387,West,2497,32
1675,3389,West,2670,64
1676,3390,North,2641,22
1677,3391,West,1682,22
1678,3395,East,1955,32
1679,3396,North,2073,22
1680,3401,North,2236,64
1681,3402,West,1881,32
1682,3403,West,1989,44
1683,3410,East,1732,32
1684,3412,West,2855,22
1685,3418,North,2418,64
1686,3419,East,2654,64
1687,3421,West,1868,44
1688,3422,West,2690,32
1689,3423,South,2121,22
1690,3424,East,2494,32
1691,3426,North,2157,32
1692,3427,East,3129,44
1693,3429,North,2639,22
1694,3431,East,2670,44
1695,3435,West,1928,32
1696,3436,North,2257,32
1697,3437,East,2301,44
1698,3438,South,2538,90
1699,3439,West,2200,44
1700,3441,West,1721,22
1701,3444,West,1868,32
1702,3446,East,2413,22
1703,3447,North,2337,22
1704,3449,West,2753,32
1705,3450,East,2359,0
1706,3451,North,2172,44
1707,3455,West,1909,0
1708,3458,South,1587,0
1709,3459,South,2840,22
1710,3461,West,1642,0
1711,3462,East,2290,44
1712,3464,West,1504,22
1713,3468,East,2540,44
1714,3470,South,1846,32
1715,3474,North,2496,32
1716,3476,North,2045,32
1717,3478,South,2252,22
1718,3479,North,2658,22
1719,3482,East,1437,0
1720,3485,North,2464,64
1721,3486,East,2320,32
1722,3487,East,2773,64
1723,3488,South,2737,22
1724,3493,South,1931,22
1725,3495,South,2307,64
1726,3496,North,2480,64
1727,3497,West,2046,90
1728,3498,East,1900,22
1729,3499,East,2325,32
1730,3501,West,1635,0
1731,3502,West,2486,22
1732,3504,North,1726,22
1733,3505,South,2586,32
1734,3506,North,2514,64
1735,3509,North,2249,64
1736,3510,West,3039,32
1737,3511,North,2780,22
1738,3513,South,2452,44
1739,3519,West,2685,64
1740,3520,East,2574,32
1741,3523,West,2624,32
1742,3524,West,1875,44
1743,3526,North,2422,32
1744,3527,North,2313,44
1745,3533,North,2508,22
1746,3534,North,2270,0
1747,3535,East,2353,44
1748,3536,East,2184,32
1749,3538,East,3005,22
1750,3542,West,2758,0
1751,3543,West,1796,0
1752,3545,East,2381,32
1753,3546,West,2750,22
1754,3548,West,2380,64
1755,3549,South,2739,22
1756,3553,West,1991,44
1757,3555,North,2167,44
1758,3560,South,2591,64
1759,3561,North,2733,22
1760,3562,East,2840,22
1761,3563,North,2895,22
1762,3564,North,1576,44
1763,3565,North,2210,22
1764,3566,West,2823,32
1765,3570,North,2627,32
1766,3575,North,2334,64
1767,3576,East,1781,22
1768,3578,West,2621,64
1769,3579,East,1727,44
1770,3583,North,1707,32
1771,3586,East,2812,64
1772,3587,North,1578,0
1773,3592,West,2199,32
1774,3593,North,2342,44
1775,3594,East,1661,32
1776,3595,East,2764,32
1777,3598,North,2276,32
1778,3599,North,1664,44
1779,3600,North,2632,44
1780,3601,West,2773,22
1781,3602,North,2631,64
1782,3603,North,2692,44
1783,3605,East,3037,44
1784,3609,North,2190,22
1785,3619,West,2607,64
1786,3622,South,2401,90
1787,3624,West,2193,22
1788,3625,West,2368,64
1789,3629,North,2707,22
1790,3636,East,2075,0
1791,3637,West,2742,22
1792,3640,South,1989,32
1793,3643,West,2494,64
1794,3644,North,1689,44
1795,3645,East,3029,0
1796,3647,North,2954,32
1797,3648,East,2932,22
1798,3649,West,2789,32
1799,3650,West,2342,64
1800,3651,East,2088,0
1801,3653,East,2610,44
1802,3655,East,2111,44
1803,3657,North,2442,44
1804,3658,North,1659,22
1805,3660,West,1772,22
1806,3662,West,2229,90
1807,3663,East,2402,64
1808,3667,West,1945,32
1809,3669,North,3170,22
1810,3670,West,2883,22
1811,3672,West,2353,44
1812,3673,North,1902,32
1813,3674,North,1873,64
1814,3677,North,1958,22
1815,3679,West,2854,44
1816,3680,East,2550,64
1817,3681,West,1730,32
1818,3683,North,1921,22
1819,3684,East,2191,64
1820,3685,East,2659,22
1821,3687,North,1889,44
1822,3691,North,2538,64
1823,3692,East,2876,32
1824,3694,East,2626,22
1825,3695,North,1827,32
1826,3696,North,2392,44
1827,3697,South,2313,32
1828,3698,West,2400,32
1829,3700,East,2558,44
1830,3702,South,2952,22
1831,3707,West,2809,22
1832,3708,East,2336,44
1833,3712,North,2648,44
1834,3713,North,2759,32
1835,3715,East,2110,22
1836,3717,West,2582,22
1837,3718,West,1817,0
1838,3719,East,1711,32
1839,3721,South,2579,32
1840,3722,North,1906,0
1841,3723,East,2599,32
1842,3724,East,2053,22
1843,3725,North,2732,64
1844,3727,North,1764,32
1845,3728,South,2856,64
1846,3729,North,3000,32
1847,3731,South,3191,32
1848,3732,North,2370,64
1849,3733,West,2367,22
1850,3734,North,2079,44
1851,3736,East,1703,22
1852,3738,West,2371,44
1853,3742,East,2302,32
1854,3743,East,2147,64
1855,3745,West,1587,0
1856,3746,East,2348,44
1857,3748,South,2458,32
1858,3750,South,1999,32
1859,3751,West,2293,32
1860,3752,West,2615,32
1861,3753,East,1852,0
1862,3754,East,2823,0
1863,3756,East,2603,44
1864,3758,West,2095,44
1865,3760,North,2005,0
1866,3761,West,2281,0
1867,3763,West,1825,22
1868,3765,West,2360,64
1869,3766,West,2412,64
1870,3768,South,2569,32
1871,3770,North,1631,22
1872,3772,West,2237,32
1873,3774,East,3131,44
1874,3775,East,2038,32
1875,3784,North,2644,22
1876,3785,North,2949,22
1877,3786,East,2255,0
1878,3788,East,2188,44
1879,3791,North,2057,22
1880,3792,East,2728,22
1881,3794,West,1961,32
1882,3797,South,1954,32
1883,3798,North,2512,22
1884,3799,North,2449,32
1885,3801,East,2769,22
1886,3802,North,1985,32
1887,3804,South,2415,22
1888,3807,West,2680,32
1889,3810,East,1906,0
1890,3813,North,2969,22
1891,3816,East,2441,64
1892,3817,East,2663,44
1893,3819,North,2571,64
1894,3820,South,2386,22
1895,3824,North,2218,44
1896,3831,West,1845,22
1897,3835,West,2249,64
1898,3836,East,2375,32
1899,3837,South,2357,22
1900,3839,West,1771,0
1901,3840,South,2192,22
1902,3843,West,2540,22
1903,3845,West,1769,22
1904,3846,North,2133,22
1905,3848,East,2300,64
1906,3849,West,2521,22
1907,3852,North,2525,22
1908,3858,North,2112,32
1909,3860,East,2600,32
1910,3861,South,2835,44
1911,3864,North,2646,64
1912,3869,South,2683,64
